,n_ap,first_ap_time,first_ap_amp,first_ap_width
2718,1,7,46.598164534365615,25.074156499417647
2719,2,6,48.858413028297306,21.783099501850206
2720,1,7,42.89980238187621,11.702665396737835
2721,1,8,49.37713448208329,71.45109221535274
2722,1,6,48.86441050271338,79.52764913500893
2723,3,6,57.41878128004629,21.43505802926067
2724,2,7,54.14150589966803,9.550165108899183
2725,2,7,44.72980294817717,4.182100547134102
2726,2,6,54.47117402469335,2.690220413158568
2727,1,6,50.863684114005785,9.751231001074451
2728,1,7,38.29065727653978,7.092063598309046
2729,1,8,38.01132519086917,17.11251613717179
2730,1,7,43.775256977424775,22.149650922332405
2731,1,6,45.56773106061637,9.412947549624182
2732,1,7,49.509864918447285,97.4406231543383
2733,2,7,44.361778651388384,9.180772529622907
2734,1,6,52.38504003052354,3.1763562382765906
2735,3,5,58.9779223597752,10.505552242738524
2736,1,7,54.99850242922068,18.683063378814463
2737,2,6,59.88823851020401,10.23376488007257
2738,1,6,47.40554432200765,168.4342521879724
2739,1,6,52.70607942618494,17.525770769380717
2740,1,6,54.401004314252326,12.11026350801818
2741,1,7,42.929385210546535,9.273940633921015
2742,1,7,54.54006547117772,6.462353302006235
2743,1,6,59.63343344122614,17.37068452308108
2744,1,8,34.68703743237561,7.134102576676122
2745,1,7,42.29229603521161,15.464533522163794
2746,1,7,52.25901101651595,30.63134804260562
2747,1,7,60.52355073664278,47.07260683045014
2748,1,6,59.12067103424738,11.053005890750127
2749,1,7,57.11586066418235,34.034991526232716
2750,1,7,44.73223682842629,7.536357662558815
2751,1,7,39.02319755748029,29.474872366471228
2752,1,7,38.38062080791219,13.395198285083907
2753,2,6,62.53099218090644,4.890703798054578
2754,2,5,55.67518405185986,50.697549977216426
2755,3,6,51.09319663460214,35.63105485086962
2756,1,8,44.57995758061376,34.13953136900581
2757,1,6,60.4177382899946,32.611570141998385
2758,2,6,55.55388205848468,2.08460011944259
2759,3,6,52.778836700052096,21.037915655437992
2760,1,7,41.42580518109924,17.424580462546444
2761,1,7,50.32462461597407,65.6055833984639
2762,2,7,49.675395703401364,16.539689923479358
2763,2,6,53.67417556166847,3.265795683844158
2764,1,7,29.762634800748025,9.752926049620346
2765,1,7,35.163360048148434,7.640068054047116
2766,1,8,40.706058460217726,34.757286612722545
2767,1,7,58.11869745768846,46.645519195431206
2768,1,6,43.51415392436944,50.71206305292341
2769,1,6,55.33941447806862,4.112173065918151
2770,1,7,40.38823825687698,16.7840197092832
2771,1,7,45.306047747647035,9.138106059687296
2772,2,6,56.02346733576312,5.251251166098214
2773,1,6,59.98564630903349,8.857242944998562
2774,1,10,47.395328523968,109.62203326386069
2775,1,8,43.01719259073531,17.55156611596746
2776,2,6,51.73235050430141,5.166600511382556
2777,1,7,45.89416127899115,17.777021547925617
2778,2,7,43.32497740766954,8.426292207128206
2779,2,6,43.04741524549535,6.0377639908014045
2780,1,8,40.206430767994384,33.29860040314111
2781,3,7,48.327249476220494,20.605191193184293
2782,2,6,47.34093788105979,28.648177313559813
2783,1,6,51.06004423714359,9.712698458703
2784,2,8,46.277890663770926,4.423621257320216
2785,1,7,48.235578091581075,6.686841218681989
2786,2,7,50.25678550694779,4.752659097514435
2787,1,8,50.19600502522221,69.53825452134161
2788,1,7,46.533601916698935,10.85948539587654
2789,1,6,58.827563554589254,5.064424036851996
2790,3,7,45.28209325334285,6.244491088293375
2791,1,6,58.8382371837909,28.26234750594654
2792,1,7,48.5643178296849,16.674823983077108
2793,3,7,42.56979380059426,6.320699656184143
2794,1,7,60.84411713071597,82.99444810795485
2795,1,7,41.87429374262716,4.558426738401326
2796,1,7,49.813128624462344,68.97581655139189
2797,2,6,51.75006659066509,3.040687473803808
2798,1,6,56.37227977856502,52.58845958690124
2799,2,6,49.799430709332476,3.5673006910356904
2800,1,6,41.56005486170783,9.214272879924046
2801,1,8,47.969663065158,37.038948634236135
2802,2,8,43.94513284140078,5.87438735229444
2803,1,6,62.512768515813825,41.616145141327344
2804,1,7,47.57676817048869,30.493629467613154
2805,1,6,50.88343218375704,6.2421600730387645
2806,1,7,47.30370292492834,115.82662874612372
2807,1,6,61.210971554773124,17.640397288640983
2808,1,6,50.957558142269605,23.03336350265229
2809,1,6,57.98281630547857,19.571286709464466
2810,1,8,36.27404069622606,7.961456268942304
2811,1,7,53.3759530887473,21.76024271951217
2812,1,6,57.588256476762325,32.0161982580514
2813,1,6,55.38829477260397,32.27590602600525
2814,2,7,38.630210305650934,8.296340483143052
2815,1,7,56.816585945860616,8.220677831333147
2816,1,6,53.21449932093086,2.6463591950886878
2817,2,6,54.205103293503676,18.32301156841711
2818,1,8,29.47525435098189,18.99228280401749
2819,1,7,54.51893251153822,166.2460987695422
2820,1,7,34.19019383651841,10.78810979125279
2821,1,7,43.32317255356076,5.696409671708496
2822,1,7,36.73414202089785,6.227124721257222
2823,1,7,50.51420133980086,9.777887027299979
2824,3,6,38.44139185409823,8.31533907420488
2825,2,7,43.22064553636013,50.67602436719007
2826,1,7,48.36479024838974,84.96540994001083
2827,3,6,55.17336233038568,5.180597188315274
2828,1,6,56.83278155722989,21.460374358173286
2829,1,6,48.65043304718176,2.886664368121381
2830,1,8,37.442843546103475,99.5226067903055
2831,1,7,44.09831171164447,18.05228512276561
2832,2,6,56.36993806649127,52.77562079554587
2833,1,6,46.39991219489852,15.057324736898615
2834,1,6,63.293587903350144,15.948151073116254
2835,1,7,47.155524132368896,5.474896871741016
2836,1,6,55.40432262677957,3.5426478595573707
2837,1,6,58.10532475040686,2.611577733744612
2838,1,7,38.8303839094863,13.092287217822225
2839,1,7,48.09329010137123,48.32378979733675
2840,2,5,56.19253509155731,7.413603822690193
2841,1,7,44.441947208399064,32.875189337704185
2842,1,6,51.54671668647006,7.263650424891633
2843,2,6,59.297326340923455,6.2467191908751785
2844,2,6,57.67408035173249,8.281879434693373
2845,3,7,42.83776967137189,9.657125009263487
2846,1,6,52.60002566365804,3.6878941501133546
2847,1,7,53.120661936339786,17.337321712589176
2848,2,6,57.35758802873646,7.595300587295654
2849,2,6,49.56026600640807,5.752161939299192
2850,4,7,39.340194356279824,5.2238196262663505
2851,1,7,44.06098187740772,20.272991916751284
2852,1,7,41.23931932431191,9.801297207216624
2853,1,7,45.75735505116422,9.642940100062933
2854,1,7,47.614007120817405,27.175362385662517
2855,1,7,43.58930198934728,14.183577999158805
2856,2,7,48.111295636944895,18.371020480389237
2857,1,7,57.90539528781996,13.55969639709655
2858,1,6,48.65040423379287,125.0066478583552
2859,1,7,51.9781029387222,166.067187910456
2860,1,7,41.88968358261518,161.6096101641157
2861,2,9,55.5045682242668,4.699720791444797
2862,1,8,46.855644223560326,17.56357566003744
2863,1,6,52.12019452619656,52.679607119509974
2864,2,6,56.80521400564225,4.8750335231242765
2865,2,7,44.725832221762495,9.58825136671523
2866,1,7,38.74290584041987,19.354144725673144
2867,1,7,41.98794456780655,9.400313517772233
2868,1,5,47.880348028389385,3.140858312797217
2869,1,7,48.28001863862481,18.864785743386705
2870,1,6,54.56858534345014,14.17616675274719
2871,4,6,47.59063774263709,8.289818483118932
2872,1,8,44.826846987858936,39.11510246313402
2873,1,7,46.26026770692878,46.238488247628794
2874,1,7,47.26460592411526,7.356407899965271
2875,1,6,53.81661681503382,6.442805698880725
2876,1,5,56.780075203349675,2.89755009141383
2877,1,7,40.04300381410794,61.66781778861573
2878,2,6,53.27137355550286,164.34392229396718
2879,2,6,51.99184026441489,5.2626500327672545
2880,1,7,45.1660655164431,13.976066511273391
2881,1,7,49.50561368818325,15.611986584185551
2882,2,7,55.35673229911093,1.637715153064141
2883,1,6,60.964306475736436,7.992141771474357
2884,1,7,44.890866943619756,17.80777532873979
2885,1,6,38.750598141813356,5.608674947787927
2886,1,6,53.93313495999278,34.55697714904677
2887,1,7,42.007520534394814,27.938500122393997
2888,1,7,38.8517157620504,11.202452743659283
2889,2,7,46.21342917637658,18.92121471651985
2890,1,6,46.9043919276639,5.473395728998183
2891,1,7,45.59482230452753,12.059873242042595
2892,2,7,50.12195521994004,3.823844312442846
2893,2,6,59.61608821551574,8.703025408086477
2894,2,6,46.472382515009244,4.623763366021251
2895,1,6,52.14489152267022,28.321785224127428
2896,3,7,49.68489848560206,8.411697207253223
2897,1,7,47.453810227487075,16.47847561279665
2898,1,7,42.990885395273025,7.416030357474119
2899,3,6,43.34072038612039,2.8013743418027897
2900,3,7,43.42426766875555,4.769245403369912
2901,2,5,60.063043504654964,1.932013237618862
2902,3,6,54.55243199120689,5.136306914770209
2903,1,10,49.12767335333976,174.86131340632068
2904,1,7,57.32706290216673,12.222182441209386
2905,1,7,41.03124579467313,19.556950100612884
2906,2,7,40.456346075617134,3.846035280994074
2907,2,7,48.30622570457138,9.189614888216479
2908,2,7,43.83949520762254,18.699557718274797
2909,1,6,53.16888678076904,2.93633054543801
2910,1,7,57.46843370245934,7.686769387752434
2911,1,6,55.3521579152665,36.959624096907746
2912,1,7,54.319765495732234,9.958774924921027
2913,3,6,49.049756483683204,14.779471771401312
2914,1,8,26.97742811334356,8.68103047276621
2915,1,8,41.181388178773005,18.59328818464882
2916,1,7,47.74082077644516,13.194325536525806
2917,1,7,50.695174635830575,75.60774730756467
2918,2,5,48.08659348992683,1.4556755743937932
2919,1,6,43.31457218932274,11.080390581516475
2920,2,7,59.371323969616434,8.785870510121716
2921,1,6,59.585123309469346,7.800991760193912
2922,1,6,56.86217218253544,4.643740714710187
2923,1,6,49.21112610590825,5.891205839927246
2924,1,7,43.08654894263361,21.727374158740158
2925,2,6,49.055074911269465,6.650417068600496
2926,1,7,49.821108071159856,35.35389009469318
2927,2,7,48.632924544874726,10.551880255907225
2928,1,6,43.23476604778154,13.827930855189706
2929,1,7,46.2381422652175,7.618310632860001
2930,1,7,44.32377402331881,15.347717976010387
2931,1,6,47.39032158041936,3.1512762088164257
2932,1,8,46.32189740264616,50.928528928344264
2933,1,7,42.1289506789064,11.540814585644828
2934,1,6,52.73033014737022,6.158225099543016
2935,1,6,54.33725831882654,21.1408455931404
2936,4,6,52.31259984014071,7.975801041023396
2937,2,6,51.92080756666273,5.208502201405218
2938,1,6,56.19133592377468,8.1150752143768
2939,1,7,55.71976907536668,8.182463395476432
2940,1,4,58.22445620363349,15.428020853699483
2941,1,7,44.30169173312193,24.956936524461575
2942,1,7,52.61984253657457,80.31738838155424
2943,1,7,40.981377318839655,6.503723440632688
2944,1,7,44.43095492376091,8.105941586784486
2945,1,7,37.613464531305524,13.592300154415202
2946,2,7,35.100557443448245,6.878956470957935
2947,1,6,47.66112864294561,16.502266604459173
2948,1,6,51.77854289083747,12.700413541117932
2949,1,7,41.317678178637216,20.999923707692886
2950,1,7,44.70384387045797,29.66179420150453
2951,2,6,49.986944417234895,17.393964649790536
2952,1,7,32.845684242012574,14.903933127395188
2953,1,6,55.49820916960318,3.2413646926457353
2954,1,7,37.9795162552141,7.094332271298588
2955,1,7,49.507484355173254,14.665431700747925
2956,1,6,58.43664193877051,9.141864280286068
2957,2,7,46.55057704782132,5.488005041978078
2958,2,6,57.63638157052189,5.863563674759347
2959,1,6,40.29371395553261,7.6263769567885795
2960,2,7,40.55957287015861,10.303887845176934
2961,1,7,54.227794916643475,7.46632909790568
2962,1,6,50.13758767826814,13.878567504008293
2963,2,6,52.799676467230825,2.149398001902747
2964,3,6,45.03754237246562,9.214592482553307
2965,1,7,38.499875540671574,3.6702081193074125
2966,1,7,53.490572682339284,28.77646937749861
2967,2,7,57.7827583362277,10.561738367771309
2968,3,6,46.40984241995425,12.098120033087827
2969,3,7,39.065683486363845,7.325812850698998
2970,1,7,40.1923825273164,16.05856409981407
2971,2,5,58.38360722480347,5.96910296378554
2972,2,8,46.24058716625918,7.493106903008146
2973,1,7,59.173569726993655,13.31031282606655
2974,1,8,41.15826868188818,17.242396034351202
2975,2,6,58.77781488456874,9.032648904826171
2976,3,6,62.54637303035329,6.693820014814937
2977,1,7,42.885302953422546,26.736405427741484
2978,1,7,49.00030078403225,5.232105208799183
2979,4,6,47.663508755276744,5.647156877950393
2980,1,6,63.40386877016057,8.263052323617554
2981,2,7,43.21127536447195,3.059059551707623
2982,2,7,52.27891140564355,11.262500613899316
2983,5,6,44.09489740729603,13.704339774164868
2984,1,7,43.03180718268664,16.664951299334582
2985,1,7,49.73410679446592,11.9464053452939
2986,1,6,50.83876582322648,13.775113325374381
2987,1,7,38.44802803707659,9.134339350636402
2988,1,6,48.74747524676506,13.444693878641738
2989,1,8,47.69296702910219,42.55631115250098
2990,1,7,51.220141926063775,6.876244081364789
2991,1,7,48.146175288420785,7.154151399563818
2992,1,6,52.2238323017552,12.533977521467605
2993,3,8,46.004678733512755,23.44006661016824
2994,1,7,58.294423363192166,16.30180866509818
2995,1,7,47.30457264376644,9.397490088058948
2996,2,8,45.32903640856907,3.633354088160507
2997,1,7,46.59458720432161,17.851750547203014
2998,1,6,52.525666970557474,16.901050799329536
2999,1,7,53.706439587998936,13.278148689155685
3000,1,8,43.34081963349894,64.68015848439777
3001,2,6,54.78953959893878,28.833415948400656
3002,1,8,47.281161040222216,54.36497761922997
3003,1,7,37.39819852917085,12.224728698144542
3004,2,6,56.515088102728576,93.24733254727077
3005,1,7,44.46707279994784,13.001453131750823
3006,1,7,58.51881717102115,38.71846921654635
3007,1,6,49.6182829078265,9.527415539924139
3008,1,7,46.45329951628986,21.122335505694625
3009,2,6,49.44750696703014,6.522383783858805
3010,2,7,51.51108543542003,5.006626979259819
3011,1,7,44.268253933290644,14.993164475456307
3012,2,6,56.55134199120949,7.354425478936955
3013,2,7,49.84766197174903,8.27862017699957
3014,2,8,57.56933656792111,94.07309695044572
3015,1,7,45.577129091854346,17.013465124623377
3016,1,7,39.410823153070936,9.027607183831883
3017,1,8,38.96098517460066,10.315965127689136
3018,1,6,56.25837947951865,6.820145970457964
3019,2,8,47.72490527410835,3.737058116271423
3020,2,6,53.58262588100221,3.8762122965650567
3021,2,6,55.84479279617132,17.585350379571285
3022,1,6,61.79610476697997,6.874240541045247
3023,1,6,59.661908274030075,8.394214747518525
3024,1,7,40.81691549290653,8.047186603435827
3025,2,7,52.1739030922597,2.892808680085623
3026,1,8,36.938442113380496,8.780939582858274
3027,1,7,33.818994855252186,7.738341111308213
3028,3,7,47.51568816537333,25.51209911997245
3029,1,7,41.78919765880135,7.088761547051554
3030,1,6,40.03491757795467,10.163716385022735
3031,1,7,57.8326276707249,27.910740730547488
3032,1,6,50.58159252934585,5.254040880262378
3033,1,9,39.21083538595208,50.467046479686665
3034,1,7,51.91190566181167,114.73501558969677
3035,1,5,57.507681454777746,7.398599554777309
3036,1,7,43.8412075802353,12.666718877605653
3037,1,7,37.88388448454097,9.989251258132896
3038,2,6,48.8656699433035,1.9641610171380917
3039,1,6,50.09268297299312,10.302519913413917
3040,1,6,50.444238163564265,23.79880388941997
3041,1,7,50.86254648066404,44.119742862217855
3042,2,6,44.94794162865411,4.602954938657484
3043,1,7,45.88673575729071,46.73161838792763
3044,1,7,57.36068001122279,5.4475134044067115
3045,1,7,47.567371035825154,5.62190366619442
3046,2,6,55.04219967638986,12.033956709451989
3047,1,8,47.133909417756044,29.591664272884977
3048,2,7,43.380865694247206,13.014996871844861
3049,1,9,44.166585859633905,112.30998711852365
3050,2,7,36.635425740439786,160.28284455572037
3051,1,7,47.27902518080421,17.080923384694092
3052,1,6,58.29382063295212,10.373396659979885
3053,2,7,47.8407721899919,14.728290774821211
3054,1,7,55.73330756039371,23.11751760534952
3055,1,7,47.43664910492841,8.855113743915105
3056,1,7,62.49426725509394,62.29091644075951
3057,1,6,54.280479328083146,10.178006929886037
3058,2,6,47.340887877321656,4.09248302859399
3059,2,6,45.080733801751315,8.075332766845655
3060,1,6,43.45964465484218,86.82141497410724
3061,1,6,54.28712725525886,26.324209692893525
3062,1,7,53.15743754089658,63.579608184346725
3063,2,7,40.76313217971328,3.7180336049235265
3064,2,7,49.183540009649036,18.803723349833415
3065,1,7,42.153245052253936,7.218050125593341
3066,1,7,47.34396926503063,9.957421400317298
3067,1,6,47.51394330443304,28.354327337060127
3068,1,7,50.506628445063726,24.14550090242887
3069,2,7,42.38872652549332,3.4530366760799005
3070,1,9,48.23439267561522,144.61538603401297
3071,1,7,51.2717815562823,70.94170870325512
3072,1,7,61.80994355811708,70.49532904758262
3073,1,7,41.71123110829463,7.270902852258993
3074,3,6,57.43832103481032,7.440269388258923
3075,1,7,48.48754421697164,13.359764875881314
3076,1,7,42.18889464378845,27.242255251939778
3077,2,6,48.441600558031176,16.681703093313338
3078,2,7,47.925190311541996,2.6092301854232938
3079,1,6,44.03806961618472,17.184002237536074
3080,2,6,54.80205547081419,3.582073188372971
3081,1,7,63.3656636764853,9.995920367743473
3082,2,7,54.105709572438506,4.293497258542009
3083,3,6,59.09872525250027,15.466054875577687
3084,1,6,60.050689292914655,20.612610129251514
3085,1,6,57.9087469562597,20.09414512807921
3086,1,6,56.73071937065793,8.515878285647275
3087,1,7,50.860477007096364,8.47700940116548
3088,1,6,58.26378929679509,75.33829271243876
3089,1,6,38.60001139330728,8.730511349358503
3090,1,6,57.22753480054166,8.990873997940561
3091,1,7,51.16196097426858,26.913497006504876
3092,1,6,49.41580490106463,22.0302014490213
3093,1,8,46.0055217441929,76.30648417105772
3094,2,6,42.02972307128823,9.549512313501804
3095,1,8,38.938544906589186,23.066868792073524
3096,1,9,48.62720623400625,29.237362792858907
3097,2,5,64.00021070517403,144.71849650183754
3098,1,6,59.335635303206594,1.9380838800525035
3099,1,7,42.09941090832532,7.119776448293193
3100,1,4,57.51080256937247,7.446042543210164
3101,1,7,55.2438220614034,26.333982356680284
3102,2,6,44.08468217353221,12.336431717861306
3103,1,7,51.314100127867356,53.98862266765845
3104,1,8,43.61189052844775,35.44238587088512
3105,1,8,52.552685096640126,152.62012254833382
3106,1,7,40.51277367158169,4.5255101456650335
3107,1,7,46.332512518012884,8.593111584558358
3108,1,7,44.17937847168311,10.9898799160834
3109,1,7,51.88734011031032,5.242072459863416
3110,1,7,39.7309560069286,12.576054713936804
3111,1,7,48.07341011533038,18.10221931898317
3112,3,6,50.66784028320188,10.028941293590705
3113,1,7,50.13192181055082,10.41022203786625
3114,2,7,43.505581334373296,162.41027542393127
3115,1,7,41.0056086100814,8.19302381381927
3116,1,6,45.32261456691275,15.768242031382654
3117,1,7,56.99696047061612,116.20903176772582
3118,1,6,58.50957771612049,22.353775635864004
3119,1,8,49.49684251280185,5.9539139435408845
3120,1,7,50.87090149274004,14.42846974475956
3121,1,6,56.28359090142576,12.209015100806486
3122,1,7,35.367898600383704,11.699443524230082
3123,1,7,38.497438562777255,8.081458600043156
3124,2,8,39.26934007740276,156.46583371036732
3125,1,7,37.98793987828272,9.931153371500049
3126,1,7,41.087305345273144,7.096010143687031
3127,1,6,51.46116366816161,7.604869029416983
3128,1,7,57.69212009373832,12.439967936442528
3129,2,7,44.98901562600272,7.543265759189948
3130,4,6,47.275157508722714,16.070906740572987
3131,2,6,52.79635446539128,7.2981215264128645
3132,1,7,41.23214015179893,10.389225929022622
3133,3,6,57.35677870238962,20.610870164500493
3134,1,7,41.62842776115414,13.233267467062165
3135,2,6,55.8023943465981,4.79408639256884
3136,1,7,42.36335286414962,10.808876546960144
3137,1,6,48.44371319967646,5.4914492456155255
3138,2,7,48.976562008710786,8.429562534121757
3139,3,6,45.5138722545148,31.282559766050976
3140,1,7,54.97812192330983,3.969028950825976
3141,1,7,54.24686368986859,28.74159797105689
3142,3,7,50.12348601635989,18.679395985181305
3143,1,7,51.857633521398974,128.13794064389407
3144,3,7,38.38836852090107,5.224511958944114
3145,2,6,47.90221866152229,8.808276071588866
3146,1,7,44.45543404732669,4.724331786845363
3147,1,8,38.436291399835575,10.851466518657077
3148,1,7,45.361283983457106,9.069965609257078
3149,1,7,35.69358854099453,12.90871780665789
3150,1,8,42.923595050553175,21.39607898645013
3151,2,6,48.943146545134965,8.634372038863418
3152,1,7,58.546395821850005,38.061926081309494
3153,2,7,39.213882846511936,8.036465782164491
3154,1,7,43.703750025332916,9.352216482769657
3155,1,6,52.99479876357886,10.041032516606714
3156,1,7,42.21473761013323,22.7446038517513
3157,2,7,55.71169617545677,8.395063289985487
3158,1,7,44.34493626910269,11.056830328139077
3159,3,8,33.06961722793405,4.330650354942241
3160,3,8,50.95151152072104,37.39279705126569
3161,1,6,62.5893065780352,11.793575744459767
3162,1,6,51.92746906622387,11.562534479454737
3163,1,6,48.643452659840705,27.03313857368184
3164,2,6,42.04922004754715,2.461553531590507
3165,1,6,59.25969901022282,4.3885703854760365
3166,2,6,49.36923388597528,5.008904337994426
3167,2,7,60.36875833532353,5.277908766572115
3168,1,6,51.16024552942496,6.642449535230095
3169,1,8,44.888226851791075,29.42902928289156
3170,1,7,39.14063848148704,16.250299006650653
3171,1,6,51.91205543673196,6.7383521939216
3172,1,8,27.15043328554381,7.221804151800105
3173,1,7,50.10647298815389,56.96567802013904
3174,1,7,41.10810727444395,6.2896819937956865
3175,2,7,57.7456611680332,101.15107143174825
3176,1,7,50.13331062897432,77.78770292612082
3177,1,6,43.700992728541785,10.358479583516527
3178,1,8,54.208563005335684,68.98840911104745
3179,2,6,47.29959148064066,3.308215896096301
3180,1,6,39.852423230847016,8.189559511217801
3181,1,8,49.8822814954541,128.8695337797205
3182,1,7,50.273920793951206,9.933250095163263
3183,2,7,42.9667120384669,9.575551293988887
3184,1,7,51.52611329334462,42.10195627399746
3185,3,6,43.21163520675088,10.414721015245426
3186,3,6,28.405940965863493,7.068090162215583
3187,1,7,42.359394709422325,9.015298705407368
3188,2,6,60.40532059597555,6.849305907907041
3189,1,7,50.07578863629268,20.157600500157436
3190,1,7,41.56043631372144,7.82760055289779
3191,1,7,43.543943514460246,17.344078902986162
3192,2,8,57.55265950566325,6.175366224708492
3193,3,7,47.17930108416515,11.516500656289683
3194,1,7,34.877480746455824,12.272424633843048
3195,1,7,38.326024138025154,6.443606525544479
3196,1,6,59.977933751328145,30.5808210509037
3197,1,6,58.60867967495573,21.61170347664323
3198,1,7,43.93455203789321,78.7632041658459
3199,1,6,57.906597385476964,36.048521230561235
3200,1,7,53.34312205360593,9.169426317962508
3201,1,7,52.39839988502961,100.39473477115544
3202,1,7,47.49445164099897,22.49676342287136
3203,1,7,45.52038411090409,8.774368399410172
3204,1,7,42.0450922880249,18.18112094076929
3205,1,6,64.84327636318234,14.363690952861091
3206,1,7,49.90171720474899,16.10045028022158
3207,1,7,44.25573738443028,7.580131105169991
3208,3,5,57.433437333006545,10.703044028698123
3209,1,6,44.48972800694511,41.135734050815216
3210,1,6,48.101932940285224,11.014477462978832
3211,1,7,43.14597520712444,8.890344670770919
3212,1,7,42.72526079829298,7.217732988493892
3213,1,6,55.10093848453165,45.83252812619477
3214,1,6,52.73961943577466,5.106574432637775
3215,1,6,51.24228212139894,22.74712562522081
3216,2,7,41.28706325439999,2.8990586143934927
3217,1,7,51.000034962903726,46.694293371758505
3218,1,7,47.87405816823308,60.116081375534385
3219,1,7,50.4173049106449,19.191637279904267
3220,3,6,58.67481064323271,10.550797857552382
3221,1,6,57.1519199208326,18.860810369024556
3222,1,7,47.99180874414186,17.490329729476915
3223,1,6,43.762924457426216,6.628418002828128
3224,1,6,54.852360450836365,31.736195512818004
3225,1,7,39.3180906591559,14.14377880982768
3226,1,6,57.797194375065644,61.34043984725211
3227,2,6,47.05626735978688,8.766212395835677
3228,1,9,35.29067186897533,19.41685897099018
3229,2,7,52.12638145025098,16.344709310232354
3230,2,6,54.819910758084326,5.904698920567284
3231,1,7,50.38579317669912,25.306654635472533
3232,1,7,50.092401869846455,14.467160305255465
3233,1,7,55.259598646431115,11.953134614030366
3234,1,6,50.493860231306115,7.324435176084714
3235,1,7,54.03746741640331,35.72221048007051
3236,1,7,43.41873333481553,8.374650029988892
3237,1,6,48.62845792919689,7.62091875827481
3238,1,6,52.39127116582963,32.292320457018675
3239,1,7,35.19691215620576,14.157685149360134
3240,1,8,35.97909831691058,14.230920952900231
3241,2,6,44.11717060918449,8.491576766061922
3242,2,6,55.412175419826966,5.748646364686247
3243,2,7,41.79005596084529,1.8599861404621967
3244,1,6,49.862420309385605,19.283190018133382
3245,1,6,59.740742024212246,24.321368064257207
3246,1,6,41.412967437035924,6.7411682928155265
3247,2,6,54.796756966455135,1.8936198160614044
3248,2,8,52.36066896433513,3.978639054088287
3249,2,6,50.172929397695654,66.4309863427397
3250,1,7,34.755835677837894,12.532948386549517
3251,1,7,46.772051004838715,18.396466371765168
3252,1,7,61.420125920258315,94.71665129279968
3253,2,7,47.1473135403514,195.48680955760975
3254,1,6,60.178735846379226,11.805347901809661
3255,2,7,44.14451092196171,7.547576252652952
3256,1,7,41.39069326610946,12.930018920476053
3257,1,6,53.9600759178221,10.929559555384133
3258,1,7,47.69320048596365,74.13431983801266
3259,1,8,34.83845945660917,11.583438224870942
3260,1,7,54.53961085330921,18.873707188659367
3261,1,6,53.670377884504845,52.06682499516036
3262,1,6,49.51351189604153,22.1719838918365
3263,1,6,43.393542555041726,9.658728298172834
3264,2,7,48.4326180068929,5.062052075229527
3265,2,7,41.93270534357527,11.531157444570898
3266,1,7,43.921098496863486,20.502790989238438
3267,1,7,45.083115376597746,13.349946791811533
3268,1,7,43.713946810423955,19.401356806920912
3269,3,7,53.40576530173454,4.656916975088164
3270,1,7,56.57498097235423,31.14788516367409
3271,1,7,61.30231017709275,11.19772612023736
3272,1,7,33.09486506401316,11.977037181839641
3273,2,6,60.37640923115181,11.354276525578614
3274,2,5,61.85883799846727,8.507341804937106
3275,1,6,54.18480291609276,28.308684230328787
3276,1,8,42.571174012069434,10.947341055580058
3277,1,7,40.6863903419438,45.486050605952414
3278,1,7,46.57827073455617,7.3186123994160655
3279,2,6,56.121789334532636,6.072360926095748
3280,2,6,55.52060459148272,2.9818157788029485
3281,2,5,61.92484210033447,8.650956428757972
3282,1,7,59.324054357197724,24.52643582044532
3283,1,6,56.267565699164436,14.947037664778161
3284,1,7,42.387167629812645,7.52106460968351
3285,2,6,54.02070406576351,2.3072108782803626
3286,1,7,48.88751714171592,16.97116684958221
3287,1,7,42.585647455334936,42.226641028367936
3288,2,6,51.756870173381394,2.3121641865986486
3289,1,6,57.6057733910195,5.844897096245979
3290,1,7,44.20120091004652,164.69995715386645
3291,1,8,39.42345746185134,15.9849510169758
3292,1,6,44.698115134921494,10.449540640282795
3293,2,6,50.02251364493613,4.034358623572697
3294,1,7,44.987782075951955,109.55011436358815
3295,2,6,43.98869845003853,9.115209824859994
3296,1,7,39.32169275480139,33.92675300181585
3297,2,6,51.32784805599043,8.326406840092652
3298,2,7,41.303782717807614,7.754025329178644
3299,2,7,37.494844403812245,4.774300656519602
3300,1,7,49.16962993368482,35.594706685761494
3301,1,7,48.20773166558112,36.85447269709153
3302,1,6,59.020297184495604,21.892207792828188
3303,2,8,37.9917542181116,2.1027792200762656
3304,1,7,47.57452934736214,76.70294177282312
3305,3,6,54.98111517371566,82.80487017471377
3306,1,7,39.435259821461024,10.525831020841641
3307,1,6,46.614929645599574,5.9915206233244325
3308,1,6,58.15469866833464,10.430466569270722
3309,3,6,56.325903778268604,10.464767740491425
3310,1,7,37.393195255529406,5.857025115618493
3311,1,7,39.66589807463665,11.479309292773156
3312,2,7,54.345409724310656,22.655987457071195
3313,1,7,46.45160487469342,8.686680927027112
3314,1,6,54.88104972982625,20.854984617505792
3315,1,6,53.238132497808934,6.417973622659967
3316,1,7,45.583537597754955,12.451330047041301
3317,2,7,41.45330933616899,157.48151547548966
3318,2,6,61.819606639137966,13.564359369834687
3319,1,6,55.08349253873648,113.3216728215636
3320,2,6,50.40486140867939,5.6322373288013186
3321,1,7,35.89095768743875,7.302517367871481
3322,1,7,41.62342766787478,10.63084572107515
